	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
68044	0.923209122008512	0.423330222219186	-0.559282105078746	-0.982612327297932	0	0	0	0.982918651935638	0.966051470092403	0.531153012979499	0	0	0	68044	Chac2	chr11
20856	6.76392892925773	-3.91490806047386	-6.7299987598008	-2.81509069932694	-8.19897535783735	-15.7161025565821	-5.78236675181893	1.44030874401977e-05	9.19413947215803e-08	0.000176226275245418	-1	-1	-1	20856	Stc2	chr11
69556	5.6831735069376	-0.477953253530135	-0.154716595970814	0.323236657559321	0	0	0	0.996419506745664	0.999831271979235	0.9994532317488	0	0	0	69556	Bod1	chr11
67579	5.66699749672116	-1.28732245893813	-0.570661787491499	0.71666067144663	-1.64573052825602	0	0	0.0684117222053732	0.980608944199521	0.9400555166314	0	0	0	67579	Cpeb4	chr11
78372	2.22470496470153	1.48296586532854	0.615088439826037	-0.867877425502506	2.31249669938425	0	0	0.0240837586894829	0.962109035779675	0.729959501731577	0	0	0	78372	Snrnp25	chr11
13650	7.37013384792242	-1.00075275453676	-0.310299070137994	0.690453684398764	-0.00393372056652107	0	0	0.498479011827507	0.996873149452646	0.940887397292729	0	0	0	13650	Rhbdf1	chr11
268395	3.89086696989668	0.284371889344187	-0.405970082590174	-0.690341971934362	0	0	0	0.999677155108949	0.999221179141238	0.979174193235743	0	0	0	268395	Mpg	chr11
17168	3.90854212564399	0.433395960632625	-0.889247024579819	-1.32264298521244	0	0	-1.78149336407316	0.990816580800514	0.723522017478955	0.0555462123009513	0	0	0	17168	Nprl3	chr11
15122	-0.540145959838376	-0.0539075120461068	-2.68191671745686	-2.62800920541075	0	-2.89350486241789	-2.82520093674802	0.979624939726063	0.00968920245760277	0.0107806650406567	0	-1	0	15122	Hba-a1	chr11
110257	-0.325029126853804	-0.740396525588909	-3.06719652236828	-2.32679999677937	0	-3.77040148252528	-2.60447454139798	0.671331787762977	0.00255272728075658	0.0152184630424434	0	-1	0	110257	Hba-a2	NA
268396	7.54898046608404	0.721643131632908	0.316132089268669	-0.40551104236424	0	0	0	0.947535169125161	0.999044896320871	0.998675759076516	0	0	0	268396	Sh3pxd2b	chr11
327900	5.89550280586159	-0.567910677169522	0.0827034616025557	0.650614138772077	0	0	0	0.954126913063417	0.998896054582088	0.93035025217259	0	0	0	327900	Ubtd2	chr11
69306	-2.702983046977	-0.844188254210918	-0.276870614048983	0.567317640161935	0	0	0	0.614226682831283	0.913287960722542	0.795189491251851	0	0	0	69306	Efcab9	chr11
20868	4.07905471428506	-0.773038945381944	0.254401921914458	1.0274408672964	0	0	0.14758486399334	0.868512405985128	0.997690645790107	0.443086269005214	0	0	0	20868	Stk10	chr11
103583	7.51042466724392	-0.597738005084511	-1.54314173520101	-0.9454037301165	0	-4.71723993171467	0	0.996422267845594	0.0006693055666011	0.688429873666871	0	-1	0	103583	Fbxw11	chr11
14172	-1.25861764169878	0.586977066543512	1.57801482217486	0.991037755631349	0	1.49665263628025	0	0.854918102705039	0.0856956087562287	0.509346378582742	0	0	0	14172	Fgf18	chr11
18148	7.97815657741379	0.304359148205686	0.63020642834947	0.325847280143784	0	0	0	0.999230766580363	0.980560145828203	0.999459975226372	0	0	0	18148	Npm1	chr11
666646	3.21517957196498	0.337142726001829	0.166815918203632	-0.170326807798197	0	0	0	0.999239435821609	0.999873328082124	0.999865100876306	0	0	0	666646	Gm12115	NA
27140	-2.55626349490568	0.872996486813697	1.22829205784946	0.355295571035767	0	0.444644654645226	0	0.596842343454134	0.335051843952715	0.88835356836858	0	0	0	27140	Tlx3	chr11
66011	3.34267082136477	-1.093331572257	0.289352749588251	1.38268432184525	-0.445707680025407	0	1.8384191288499	0.333568197356621	0.994180309756516	0.0508549827567546	0	0	0	66011	Ranbp17	chr11
216643	3.00703140709043	-4.84852965706761	-4.7318012617759	0.11672839529171	-7.42876264006347	-7.20844465633985	0	3.0716283030188e-05	3.82093678936897e-05	0.989424008475834	-1	-1	0	216643	Gabrp	chr11
16533	0.158718074977434	6.44697169445628	8.6300947470256	2.18312305256933	14.2537593562166	16.2263572730842	2.37720225292811	2.00998526076376e-07	7.50265359592284e-08	0.0218158621980117	1	1	0	16533	Kcnmb1	chr11
16822	-0.867423710624788	-1.74519116360458	0.143417294596069	1.88860845820065	-2.20609806137738	0	2.67064848825748	0.0285313055619511	0.984004437221658	0.0136450948265674	0	0	0	16822	Lcp2	chr11
14233	3.53276195622245	-7.04133881040929	-5.03098188662636	2.01035692378293	-17.1996786392102	-11.3828558255932	4.62045226699898	4.45349831691685e-08	1.16657115948339e-06	0.000762185811560849	-1	-1	1	14233	Foxi1	chr11
94176	1.23247062224084	-2.39929649297517	-3.55245353320286	-1.15315704022768	-3.13630851720142	-5.96454173295026	-0.442120426834873	0.00659720681020526	0.000143736767017914	0.33491706077282	-1	-1	0	94176	Dock2	chr11
70385	2.91372515528312	-0.141870001086625	0.769134158797399	0.911004159884024	0	0	0	0.99921126052272	0.860197000689624	0.670453446533358	0	0	0	70385	Spdl1	chr11
20564	3.99287678999345	3.03960905985357	4.77687171729042	1.73726265743685	4.76568579310039	8.04770712661354	1.55858355927192	0.000632418595089614	1.68933163761684e-05	0.0782278418741979	1	1	0	20564	Slit3	chr11
211347	7.15851584254767	-0.274583907907784	0.256437472323363	0.531021380231147	0	0	0	0.999141002808601	0.999270929544193	0.993601659391058	0	0	0	211347	Pank3	chr11
104458	6.23467820023101	0.402711827360386	0.405691512103642	0.00297968474325572	0	0	0	0.999347512085068	0.999334943634031	0.99999950560632	0	0	0	104458	Rars1	chr11
211652	7.0463751953004	-2.30089721695016	-2.20522734898003	0.0956698679701278	-9.47002122932553	-8.75279240339661	0	4.72603665676986e-06	8.6409172819075e-06	0.999965827282951	-1	-1	0	211652	Wwc1	chr11
100504297	-3.23697893453093	-2.02390186896271	-1.87993774777154	0.143964121191168	-0.878700218487862	-0.758098468302687	0	0.21743113372665	0.253033206350265	0.934270239939287	0	0	0	100504297	NA	NA
23964	3.21293992332502	8.23791061574272	7.72625210347656	-0.511658512266156	18.6197427741838	19.2478320241273	0	2.41282704112549e-08	1.81111868141709e-08	0.867844964200126	1	1	0	23964	Tenm2	chr11
108645	4.79973164729281	-0.677009642078174	-0.799663170474353	-0.122653528396179	0	0	0	0.873852533599307	0.769094548693983	0.997471399214414	0	0	0	108645	Mat2b	chr11
15366	2.84107810022073	3.11096273453609	2.94787216195823	-0.163090572577857	9.23143773297785	8.88449888351188	0	5.77679428241889e-06	7.7359986258541e-06	0.996616036078672	1	1	0	15366	Hmmr	chr11
52653	4.17220101350971	0.757606854610681	0.218740779347542	-0.538866075263139	0	0	0	0.886931006460658	0.999030412333905	0.984241548090209	0	0	0	52653	Nudcd2	chr11
12450	6.43974248882592	-0.814553085224628	-0.951901057523205	-0.137347972298577	0	0	0	0.913356021050885	0.645369762823321	0.99997390323981	0	0	0	12450	Ccng1	chr11
319767	1.94167399980998	-4.66092167500868	-4.60477642969595	0.0561452453127296	-6.74248163876018	-6.646006989063	0	6.19804292115644e-05	6.86425524065858e-05	0.994348124225306	-1	-1	0	319767	Atp10b	chr11
30939	3.96648137427194	1.64646315540085	1.0958232456315	-0.550639909769353	4.76165643373446	0.747373993221688	0	0.000630948852037506	0.237670047323447	0.995248302885885	1	0	0	30939	Pttg1	chr11
193116	5.66787143647402	-0.878018947651473	-0.887075086172523	-0.00905613852104992	0	0	0	0.841248312687062	0.82432522945471	0.999999267097061	0	0	0	193116	Slu7	chr11
69183	-1.53751815664465	1.68012177723397	2.54373616696238	0.863614389728408	1.48191987509357	3.26588911429277	0	0.0876920179988143	0.00541110523679052	0.607367660691564	0	1	0	69183	C1qtnf2	chr11
380694	1.58045805130689	3.13050188529903	4.22048846140899	1.08998657610996	6.30891579833664	8.47235136864465	0.224766888106283	9.64861050667777e-05	1.13109703732997e-05	0.414128537098162	1	1	0	380694	Ccnjl	chr11
70802	4.85330261497297	-0.0693418621379127	0.649513599423186	0.718855461561098	0	0	0	0.999679449584918	0.947174437780934	0.916694903514047	0	0	0	70802	Pwwp2a	chr11
66827	4.68304765438091	-0.799183812712843	-0.469106545166261	0.330077267546582	0	0	0	0.872588282468857	0.994305054568598	0.998857378635057	0	0	0	66827	Ttc1	chr11
79560	2.38547805523562	1.12972078538902	0.677271769257878	-0.45244901613114	0.706407691444672	0	0	0.24957785378782	0.951547963618795	0.991915730425177	0	0	0	79560	Ublcp1	chr11
74315	6.23738550286895	-0.324203499303861	-0.614175760670283	-0.289972261366422	0	0	0	0.998852045681698	0.981182489254548	0.999446840745268	0	0	0	74315	Rnf145	chr11
13591	0.595042427440013	0.119735253855406	1.44362935926673	1.32389410541133	0	1.15595799648935	0.85646137073314	0.986553061353391	0.13992758328509	0.20792779477681	0	0	0	13591	Ebf1	chr11
216705	7.90227172727714	-0.272387286503215	0.478867096108645	0.75125438261186	0	0	0	0.999172159082691	0.994617169961446	0.936088378656165	0	0	0	216705	Clint1	chr11
72290	3.30415768433026	-0.0319357229255575	0.606145526751427	0.638081249676984	0	0	0	0.999429744724199	0.925298898436056	0.913207173266165	0	0	0	72290	Lsm11	chr11
66628	3.20372594614013	0.00284763878028382	0.185858199204967	0.183010560424683	0	0	0	0.999996747607636	0.999713358471785	0.99974084816862	0	0	0	66628	Thg1l	chr11
11492	1.12021738689582	3.17373223791267	4.28521683582465	1.11148459791198	4.38185404371735	6.28928043025739	0.196557320304698	0.00106667186299069	0.000100805615882527	0.427141522324952	1	1	0	11492	Adam19	chr11
214112	0.938353205031595	5.71840232834634	6.66517984282774	0.946777514481401	7.81328534369979	9.11825558236859	0	2.16594645075906e-05	6.91193299553542e-06	0.54089615511898	1	1	0	214112	Nipal4	chr11
76884	-1.46866443175993	5.0280498604046	2.53017846383944	-2.49787139656517	7.80101552068454	3.59609336776691	-2.87103088060293	2.14727633257146e-05	0.00327901034598944	0.010002834969146	1	1	0	76884	Cyfip2	chr11
320116	-4.20586328662654	4.7812856762171	4.49035771393648	-0.290927962280617	5.7241326561706	5.28372418347629	0	0.000196768865826422	0.000334833134440642	0.879205948309016	1	1	0	320116	Fndc9	chr11
16428	-3.5625385114353	1.01206968620585	0.956235199063703	-0.0558344871421474	0.00921305805776687	0	0	0.577194074928235	0.597315135956074	0.975832418133815	0	0	0	16428	Itk	chr11
66213	4.34587836015608	0.783365070496191	0.579621189266483	-0.203743881229709	0	0	0	0.820386071859401	0.956579453180972	0.997270918178752	0	0	0	66213	Med7	chr11
347708	-0.643047774673226	-8.93569751634348	-3.9082316594189	5.02746585692458	-12.6495948440013	-4.38448976829722	9.62268225527467	5.65075407255149e-07	0.00108156087081045	4.34624574918426e-06	-1	-1	1	347708	Dppa1	chr11
237749	-2.64229654916514	-7.68421343649767	-3.48956698072167	4.194646455776	-9.92755373005899	-3.39786228779545	6.16883947980305	3.69414587333906e-06	0.0045193636223712	0.000115235140668061	-1	-1	1	237749	Timd7-ps	chr11
171284	2.47068002849172	-5.38943760039557	-3.53551874160918	1.85391885878639	-9.70604782981805	-5.43696460668736	2.59201077467808	4.10532432101039e-06	0.00027014663644043	0.0154550883195944	-1	-1	0	171284	Timd2	chr11
620678	8.20020589298218	0.0142817967926891	0.307768481942302	0.293486685149613	0	0	0	0.999995129973206	0.999694655763695	0.999851126382405	0	0	0	620678	Gm12174	NA
171283	-3.60903976352907	-4.60764268459078	-2.38150201620767	2.22614066838311	-5.73235836817153	-2.05017685020684	2.32701590214216	0.000193830009483184	0.0369461817871001	0.0236517998857887	-1	0	0	171283	Havcr1	chr11
276891	-3.03961377915747	2.02918709103923	2.28106116384377	0.251874072804537	1.01771401823802	1.27249040997461	0	0.176866682143131	0.124170219471614	0.884925755694555	0	0	0	276891	Timd4	chr11
100504337	-1.98490542983686	0.446992068108734	0.788404587053589	0.341412518944855	0	0	0	0.87953657054197	0.676878765073651	0.918849274464211	0	0	0	100504337	NA	NA
14694	9.72156489770787	-0.340001485663526	-0.19643557795813	0.143565907705396	0	0	0	0.99963215783808	0.999906508770759	0.999969519051201	0	0	0	14694	Rack1	chr11
100216534	2.48115524991135	0.258097763358494	0.819065061891824	0.56096729853333	0	0	0	0.988701582597593	0.736959532578753	0.927893496791056	0	0	0	100216534	Snord96a	chr11
100216540	-0.338713280454569	-0.494854418044674	0.525042102195431	1.0198965202401	0	0	0.0533266489909626	0.897111589791825	0.875024535134068	0.479636291058063	0	0	0	100216540	Snord95	chr11
211007	6.01009923732579	0.618762248997903	0.40246527816645	-0.216296970831452	0	0	0	0.990529326874077	0.999190515372309	0.999913847424225	0	0	0	211007	Trim41	chr11
94089	4.93892066829064	-0.209022636570942	0.315467572111729	0.52449020868267	0	0	0	0.999638984405728	0.999018709348676	0.994154135182777	0	0	0	94089	Trim7	chr11
100861855	1.54642000947708	-4.1190448883074	-2.21647359321037	1.90257129509702	-12.5062295793129	-4.6832320967055	4.48302348496241	5.41383129444936e-07	0.000700957226557814	0.000918259472208403	-1	-1	1	100861855	Gm16170	NA
15944	4.7565878226404	1.96112200724326	1.74709013927906	-0.214031867964202	4.16800409768431	3.3354571626811	0	0.00142282030168508	0.00484081909704991	0.99609269590305	1	1	0	15944	Irgm1	chr11
620913	-3.20435306231303	2.20852895588745	2.68863903938883	0.480110083501377	2.10467562876701	2.86799584231852	0	0.0337071312149619	0.0100888285392957	0.809765835331018	0	1	0	620913	Gm12185	chr11
667214	-2.89030706377383	1.39267986287735	1.9824715885333	0.589791725655953	0.451103708190569	1.13094498811941	0	0.343749067337321	0.148916573211694	0.726799428346915	0	0	0	667214	9930111J21Rik1	chr11
21822	0.000382455422968824	1.79928354371808	1.95802238762999	0.158738843911909	1.75227707346193	2.16113053617033	0	0.0582246838865711	0.0306876566321785	0.962730344546607	0	0	0	21822	Tgtp1	chr11
18356	-2.47121124649149	-1.04733602303418	-0.106233935189027	0.941102087845151	-0.0857519682418314	0	0	0.469603688670943	0.966391085947721	0.545689800961748	0	0	0	18356	Or2v1	NA
100039796	-0.864657953679741	1.15307549754172	1.45102888970351	0.297953392161789	0.296912936530132	0.875765315174446	0	0.388295811062721	0.203445922388407	0.908722760869935	0	0	0	100039796	Tgtp2	chr11
15953	2.33534608515041	-0.391805390997161	0.264148871100901	0.655954262098062	0	0	0	0.932220849621747	0.961035074341503	0.81117790203335	0	0	0	15953	Ifi47	chr11
237754	-1.55678545536126	2.55516459591469	2.02762873620887	-0.527535859705813	2.38618381388138	1.68423084562415	0	0.0216812222930099	0.0649935000639906	0.774817958056709	0	0	0	237754	Btnl9	chr11
22720	5.54490670952336	-0.781360640215919	-0.484031043714608	0.297329596501311	0	0	0	0.731607085192478	0.918101655528861	0.973238730713271	0	0	0	22720	Zfp62	chr11
17308	6.00033017621285	-0.513363086010412	-0.393282210065807	0.120080875944605	0	0	0	0.997399834085884	0.999295992434271	0.999969992339614	0	0	0	17308	Mgat1	chr11
14257	-0.891836595630467	0.335390122069207	0.639306537113043	0.303916415043835	0	0	0	0.87932271602568	0.73324543636219	0.892908809323066	0	0	0	14257	Flt4	chr11
68662	-3.22633930028297	-3.64073072599638	-3.22194661463781	0.41878411135857	-4.26282800311552	-3.58589285853174	0	0.00127261408259487	0.00337158503587094	0.863075162298901	-1	-1	0	68662	Scgb3a1	chr11
104625	6.59814280183946	-0.0630003820991103	-0.170622320481941	-0.107621938382831	0	0	0	0.999736379955573	0.999101763697761	0.99968948311709	0	0	0	104625	Cnot6	chr11
666899	6.75528298179669	-0.126324748839497	-0.193140213119019	-0.0668154642795216	0	0	0	0.999926737149351	0.999855133994584	0.999979869989223	0	0	0	666899	Gm12191	chr15
14584	6.93657882180489	0.685270405531927	-0.528410728925977	-1.2136811344579	0	0	-0.889810015251405	0.872683546592573	0.9491055570311	0.199235234833851	0	0	0	14584	Gfpt2	chr11
26420	5.99034541097669	-0.477429281539224	-0.849426068787574	-0.37199678724835	0	0	0	0.998233872654981	0.861228064076261	0.999628737709759	0	0	0	26420	Mapk9	chr11
74563	3.11983948070891	-6.37683507151909	-4.2783989902433	2.09843608127579	-12.0824214007691	-7.26544037402839	3.85037277725611	7.54639629957922e-07	3.56561965285684e-05	0.00224582221010584	-1	-1	0	74563	Rasgef1c	chr11
59044	6.5053295650097	-1.3345213541952	-1.44306529210346	-0.108543937908258	-2.10896013607557	-2.78944681326258	0	0.0332596074722674	0.0113024840767895	0.999895600787681	0	-1	0	59044	Rnf130	chr11
76795	6.55692290155487	-0.0943933034470206	-0.431571479801407	-0.337178176354387	0	0	0	0.999907929286373	0.997634572789769	0.999381243772741	0	0	0	76795	Tbc1d9b	chr11
68067	2.04107935560761	-1.36927716929178	-1.44687747892954	-0.0776003096377602	-1.06912597521782	-1.31844841550963	0	0.157512662141197	0.111207131320404	0.995528950948642	0	0	0	68067	Mrnip	chr11
18412	10.4001412454204	-2.2862118125228	-1.56016941783937	0.726042394683436	-6.91688315037566	-3.02975122214063	0	4.97327431153202e-05	0.00775526290365648	0.922389673325682	-1	-1	0	18412	Sqstm1	chr11
103534	4.94714640749709	0.758141874627904	1.05895221135252	0.300810336724613	0	0.326530693955208	0	0.89188531996423	0.376026760921525	0.998204602814199	0	0	0	103534	Mgat4b	chr11
17001	-0.861692953025538	-0.33776587956048	-1.78732354821622	-1.44955766865574	0	-2.09729183662144	-1.2213057569694	0.932950614555916	0.0339083197346298	0.127717723362491	0	0	0	17001	Ltc4s	chr11
103806	6.40122425946577	0.0663492509111325	0.242528173539378	0.176178922628245	0	0	0	0.999933075023403	0.99956651470356	0.999850869905256	0	0	0	103806	Maml1	chr11
12330	8.95970437724317	0.2286823022703	0.177923545072115	-0.0507587571981851	0	0	0	0.999875393089505	0.999920936134414	0.999991762304673	0	0	0	12330	Canx	chr11
59013	9.21361303221914	0.0216461478752876	1.02621517995069	1.0045690320754	0	0.111277051331259	0.0211901322445985	0.999655707290232	0.457021426000158	0.491801069730959	0	0	0	59013	Hnrnph1	chr11
216724	4.83990103853288	-0.43824924559225	-0.348133193340884	0.0901160522513651	0	0	0	0.999027821102173	0.99963750425461	0.999981556178931	0	0	0	216724	Rufy1	chr11
216725	3.10118232196257	2.51449227582357	3.90129552977879	1.38680325395523	3.53937768707133	6.33324769051472	0.810703799454005	0.00356932777654866	9.51142430971498e-05	0.220466184412679	1	1	0	216725	Adamts2	chr11
30944	1.41819167814194	2.39724791197057	3.37383549203658	0.976587580066006	5.86929246222912	9.24170421540579	0	0.000158663093970832	5.7436895165939e-06	0.533487548374429	1	1	0	30944	Zfp354c	chr11
214779	-1.25303983776058	-0.715432258268733	-0.232249752560772	0.483182505707961	0	0	0	0.674624009175472	0.907325098561341	0.800886667664019	0	0	0	214779	Zfp879	chr11
237758	-0.952396324851011	0.494914975336588	1.19631131142038	0.701396336083795	0	0.497806003137025	0	0.890082392878218	0.315954218429826	0.765963960503576	0	0	0	237758	Zfp454	chr11
22678	1.68598626957876	-0.203609583481208	0.0458862314056729	0.249495814886881	0	0	0	0.997724260625078	0.999634268183093	0.997195366902787	0	0	0	22678	Zfp2	chr11
27274	-0.640322521078539	-0.0205279925526068	0.729733886851367	0.750261879403973	0	0	0	0.999089469531993	0.803585964916247	0.788658980856763	0	0	0	27274	Zfp354b	chr11
21408	0.677859447631659	-1.01477618101444	-0.170444514575641	0.844331666438798	-0.0535922129239412	0	0	0.479292907868276	0.992278054850447	0.712849361654538	0	0	0	21408	Zfp354a	chr11
